inner_id,num_rating,avg_rating,gender,beta,access_type,access
3964,290,3.8482758620689657,M,,data,7.825148407987048
3965,53,3.7358490566037736,M,,data,1.430113329735564
3966,446,2.7219730941704037,F,,data,12.034538586076632
3967,85,3.7176470588235295,M,,data,2.293577981651376
3968,20,3.5,M,,data,0.5396654074473827
3969,253,3.316205533596838,F,,data,6.82676740420939
3970,368,3.483695652173913,F,,data,9.92984349703184
3971,25,3.52,F,,data,0.6745817593092283
3972,91,3.67032967032967,M,,data,2.455477603885591
3973,123,3.845528455284553,M,,data,3.3189422558014035
3974,92,3.6630434782608696,F,,data,2.48246087425796
3975,299,3.6254180602006687,F,,data,8.06799784133837
3976,30,3.8666666666666667,M,,data,0.809498111171074
3977,132,4.416666666666667,M,,data,3.5617916891527255
3978,97,4.144329896907217,F,,data,2.617377226119806
3979,40,2.95,M,,data,1.0793308148947653
3980,217,3.557603686635945,F,,data,5.855369670804102
3981,82,3.597560975609756,M,,data,2.212628170534269
3982,130,3.3846153846153846,M,,data,3.507825148407987
3983,65,3.6615384615384614,M,,data,1.7539125742039936
3984,331,3.583081570996979,M,,data,8.931462493254184
3985,50,3.9,M,,data,1.3491635186184565
3986,46,3.217391304347826,F,,data,1.24123043712898
3987,204,3.6862745098039214,F,,data,5.5045871559633035
3988,226,4.0,M,,data,6.098219104155424
3989,85,3.9411764705882355,M,,data,2.293577981651376
3990,47,3.4893617021276597,M,,data,1.268213707501349
3991,449,3.7906458797327396,M,,data,12.11548839719374
3992,351,3.0997150997150995,M,,data,9.471127900701564
3993,187,4.037433155080214,M,,data,5.045871559633028
3994,163,3.5828220858895707,M,,data,4.398273070696169
3995,112,4.133928571428571,M,,data,3.0221262817053427
3996,315,3.5396825396825395,M,,data,8.499730167296276
3997,324,2.845679012345679,M,,data,8.742579600647598
3998,742,3.1307277628032346,M,,data,20.021586616297895
3999,65,3.830769230769231,M,,data,1.7539125742039936
4000,434,3.3963133640552994,F,,data,11.710739341608203
4001,59,3.7966101694915255,M,,data,1.5920129519697785
4002,42,3.8095238095238093,M,,data,1.1332973556395036
4003,128,2.671875,M,,data,3.453858607663249
4004,240,3.808333333333333,M,,data,6.475984889368592
4005,210,3.566666666666667,M,,data,5.666486778197517
4006,544,2.886029411764706,M,,data,14.678899082568808
4007,24,2.8333333333333335,M,,data,0.6475984889368591
4008,309,2.912621359223301,M,,data,8.337830545062062
4009,24,3.5833333333333335,M,,data,0.6475984889368591
4010,51,3.4705882352941178,M,,data,1.3761467889908259
4011,47,3.4893617021276597,M,,data,1.268213707501349
4012,224,2.8839285714285716,M,,data,6.044252563410685
4013,225,3.7244444444444444,M,,data,6.071235833783054
4014,104,3.6153846153846154,F,,data,2.8062601187263896
4015,678,3.010324483775811,M,,data,18.29465731246627
4016,39,3.4615384615384617,M,,data,1.0523475445223962
4017,145,3.6758620689655173,F,,data,3.912574203993524
4018,25,3.96,M,,data,0.6745817593092283
4019,84,3.4285714285714284,M,,data,2.2665947112790072
4020,765,3.8248366013071897,M,,data,20.642201834862387
4021,416,3.0649038461538463,M,,data,11.225040474905558
4022,87,3.1264367816091956,F,,data,2.3475445223961144
4023,252,3.1547619047619047,M,,data,6.799784133837021
4024,28,3.9285714285714284,F,,data,0.7555315704263357
4025,300,3.3833333333333333,M,,data,8.094981111710739
4026,51,4.352941176470588,F,,data,1.3761467889908259
4027,537,3.4990689013035383,M,,data,14.490016189962224
4028,77,3.896103896103896,F,,data,2.077711818672423
4029,124,3.467741935483871,M,,data,3.3459255261737724
4030,51,4.0588235294117645,M,,data,1.3761467889908259
4031,153,4.281045751633987,M,,data,4.128440366972478
4032,662,3.7673716012084593,M,,data,17.862924986508368
4033,108,4.324074074074074,M,,data,2.914193200215866
4034,57,4.035087719298246,M,,data,1.5380464112250405
4035,126,3.4365079365079363,M,,data,3.3998920669185106
4036,53,3.811320754716981,M,,data,1.430113329735564
4037,23,4.0,M,,data,0.62061521856449
4038,53,3.9245283018867925,M,,data,1.430113329735564
4039,186,3.0053763440860215,M,,data,5.0188882892606586
4040,844,3.3175355450236967,M,,data,22.773880194279545
4041,446,3.3542600896860986,M,,data,12.034538586076632
4042,133,3.6466165413533833,F,,data,3.5887749595250944
4043,62,4.225806451612903,F,,data,1.6729627630868862
4044,44,3.522727272727273,M,,data,1.1872638963842417
4045,37,3.5675675675675675,M,,data,0.9983810037776578
4046,45,4.288888888888889,M,,data,1.2142471667566108
4047,729,3.7544581618655695,F,,data,19.670804101457094
4048,375,3.32,M,,data,10.118726389638425
4049,168,4.2976190476190474,M,,data,4.5331894225580145
4050,100,2.91,M,,data,2.698327037236913
4051,34,4.235294117647059,M,,data,0.9174311926605505
4052,500,3.47,M,,data,13.491635186184567
4053,616,3.663961038961039,M,,data,16.621694549379384
4054,407,2.8574938574938575,M,,data,10.982191041554236
4055,22,2.3181818181818183,M,,data,0.5936319481921208
4056,38,3.526315789473684,M,,data,1.0253642741500268
4057,503,3.405566600397614,M,,data,13.572584997301673
4058,45,3.111111111111111,M,,data,1.2142471667566108
4059,256,3.8515625,M,,data,6.907717215326498
4060,38,3.236842105263158,M,,data,1.0253642741500268
4061,322,3.437888198757764,M,,data,8.68861305990286
4062,59,3.8983050847457625,F,,data,1.5920129519697785
4063,1009,3.0822596630327057,M,,data,27.226119805720455
4064,21,4.190476190476191,F,,data,0.5666486778197518
4065,95,3.168421052631579,M,,data,2.5634106853750676
4066,80,2.95,M,,data,2.1586616297895307
4067,20,4.15,M,,data,0.5396654074473827
4068,31,3.870967741935484,M,,data,0.8364813815434431
4069,135,3.6074074074074076,M,,data,3.6427415002698327
4070,111,3.954954954954955,M,,data,2.9951430113329733
4071,254,3.6968503937007875,M,,data,6.853750674581758
4072,24,3.75,M,,data,0.6475984889368591
4073,26,3.9615384615384617,M,,data,0.7015650296815974
4074,54,3.8333333333333335,M,,data,1.457096600107933
4075,48,4.020833333333333,M,,data,1.2951969778737182
4076,227,3.8898678414096914,F,,data,6.125202374527793
4077,266,3.3909774436090228,M,,data,7.177549919050189
4078,433,3.766743648960739,M,,data,11.683756071235834
4079,83,4.180722891566265,M,,data,2.239611440906638
4080,51,4.0,M,,data,1.3761467889908259
4081,123,3.951219512195122,M,,data,3.3189422558014035
4082,766,2.9595300261096606,M,,data,20.669185105234757
4083,168,4.339285714285714,M,,data,4.5331894225580145
4084,829,3.6103739445114598,F,,data,22.36913113869401
4085,318,4.487421383647798,F,,data,8.580679978413382
4086,60,2.9833333333333334,M,,data,1.618996222342148
4087,403,3.2853598014888337,M,,data,10.87425796006476
4088,702,3.7564102564102564,M,,data,18.942255801403128
4089,203,3.8078817733990147,M,,data,5.477603885590933
4090,104,3.451923076923077,M,,data,2.8062601187263896
4091,72,4.152777777777778,F,,data,1.9427954668105774
4092,157,4.343949044585988,M,,data,4.236373448461954
4093,270,4.17037037037037,M,,data,7.285483000539665
4094,62,3.7903225806451615,M,,data,1.6729627630868862
4095,239,3.3430962343096233,M,,data,6.449001618996222
4096,30,3.7333333333333334,M,,data,0.809498111171074
4097,114,3.8596491228070176,M,,data,3.076092822450081
4098,129,3.744186046511628,M,,data,3.4808418780356174
4099,28,4.142857142857143,M,,data,0.7555315704263357
4100,95,3.6315789473684212,M,,data,2.5634106853750676
4101,89,2.7865168539325844,M,,data,2.4015110631408527
4102,146,3.5,M,,data,3.939557474365893
4103,154,3.5259740259740258,M,,data,4.155423637344846
4104,64,2.734375,M,,data,1.7269293038316245
4105,28,3.0,M,,data,0.7555315704263357
4106,350,4.02,F,,data,9.444144630329196
4107,32,4.34375,M,,data,0.8634646519158122
4108,25,3.48,M,,data,0.6745817593092283
4109,21,4.333333333333333,F,,data,0.5666486778197518
4110,53,3.641509433962264,M,,data,1.430113329735564
4111,324,4.04320987654321,M,,data,8.742579600647598
4112,33,3.515151515151515,M,,data,0.8904479222881814
4113,200,3.8,M,,data,5.396654074473826
4114,517,3.8065764023210833,M,,data,13.950350782514843
4115,363,3.793388429752066,M,,data,9.794927145169995
4116,204,4.088235294117647,M,,data,5.5045871559633035
4117,207,4.06280193236715,M,,data,5.58553696708041
4118,54,3.537037037037037,M,,data,1.457096600107933
4119,48,3.375,M,,data,1.2951969778737182
4120,127,3.8818897637795278,M,,data,3.426875337290879
4121,315,3.5428571428571427,M,,data,8.499730167296276
4122,106,3.311320754716981,F,,data,2.860226659471128
4123,310,3.42258064516129,M,,data,8.364813815434431
4124,45,2.8,M,,data,1.2142471667566108
4125,358,3.5139664804469275,M,,data,9.66001079330815
4126,89,3.842696629213483,M,,data,2.4015110631408527
4127,50,4.0,M,,data,1.3491635186184565
4128,29,4.0,M,,data,0.7825148407987047
4129,172,3.6802325581395348,M,,data,4.641122504047491
4130,123,3.983739837398374,M,,data,3.3189422558014035
4131,132,3.856060606060606,M,,data,3.5617916891527255
4132,118,3.1186440677966103,M,,data,3.184025903939557
4133,118,3.610169491525424,F,,data,3.184025903939557
4134,66,4.242424242424242,M,,data,1.7808958445763627
4135,39,4.512820512820513,M,,data,1.0523475445223962
4136,85,3.9176470588235293,M,,data,2.293577981651376
4137,64,3.96875,M,,data,1.7269293038316245
4138,351,3.735042735042735,M,,data,9.471127900701564
4139,735,3.1578231292517005,M,,data,19.83270372369131
4140,226,3.853982300884956,M,,data,6.098219104155424
4141,24,3.0416666666666665,M,,data,0.6475984889368591
4142,24,4.458333333333333,F,,data,0.6475984889368591
4143,140,3.3214285714285716,M,,data,3.7776578521316786
4144,25,4.12,F,,data,0.6745817593092283
4145,25,4.12,M,,data,0.6745817593092283
4146,61,4.327868852459017,F,,data,1.645979492714517
4147,94,3.8297872340425534,F,,data,2.536427415002698
4148,52,3.9615384615384617,M,,data,1.4031300593631948
4149,403,3.3200992555831266,M,,data,10.87425796006476
4150,36,3.6666666666666665,M,,data,0.9713977334052887
4151,158,3.670886075949367,M,,data,4.263356718834323
4152,169,3.7159763313609466,M,,data,4.560172692930383
4153,23,4.434782608695652,M,,data,0.62061521856449
4154,62,3.596774193548387,M,,data,1.6729627630868862
4155,392,3.7806122448979593,M,,data,10.577441985968699
4156,56,3.3392857142857144,M,,data,1.5110631408526713
4157,23,3.782608695652174,F,,data,0.62061521856449
4158,22,4.045454545454546,F,,data,0.5936319481921208
4159,120,3.2583333333333333,M,,data,3.237992444684296
4160,459,2.5163398692810457,M,,data,12.385321100917432
4161,126,4.103174603174603,F,,data,3.3998920669185106
4162,26,3.423076923076923,M,,data,0.7015650296815974
4163,36,3.5833333333333335,M,,data,0.9713977334052887
4164,51,3.7254901960784315,F,,data,1.3761467889908259
4165,24,3.875,F,,data,0.6475984889368591
4166,465,3.6731182795698927,M,,data,12.547220723151645
4167,100,4.37,F,,data,2.698327037236913
4168,2314,3.5518582541054453,M,,data,62.43928764166217
4169,83,3.783132530120482,M,,data,2.239611440906638
4170,147,3.5374149659863945,M,,data,3.9665407447382623
4171,70,4.4714285714285715,M,,data,1.8888289260658393
4172,56,4.017857142857143,F,,data,1.5110631408526713
4173,40,4.075,F,,data,1.0793308148947653
4174,92,3.9130434782608696,M,,data,2.48246087425796
4175,22,4.636363636363637,M,,data,0.5936319481921208
4176,152,4.3355263157894735,M,,data,4.101457096600107
4177,20,3.75,F,,data,0.5396654074473827
4178,161,4.490683229813665,F,,data,4.34430652995143
4179,82,3.4390243902439024,M,,data,2.212628170534269
4180,129,3.10077519379845,F,,data,3.4808418780356174
4181,46,4.1521739130434785,M,,data,1.24123043712898
4182,366,2.901639344262295,M,,data,9.875876956287103
4183,26,3.1923076923076925,M,,data,0.7015650296815974
4184,52,3.3653846153846154,M,,data,1.4031300593631948
4185,640,2.8328125,M,,data,17.269293038316246
4186,67,4.522388059701493,F,,data,1.8078791149487319
4187,44,3.227272727272727,M,,data,1.1872638963842417
4188,33,4.575757575757576,M,,data,0.8904479222881814
4189,99,3.282828282828283,M,,data,2.671343766864544
4190,26,4.038461538461538,F,,data,0.7015650296815974
4191,20,2.95,M,,data,0.5396654074473827
4192,261,3.6398467432950192,M,,data,7.042633567188343
4193,174,4.086206896551724,M,,data,4.695089044792229
4194,101,4.316831683168317,F,,data,2.7253103076092824
4195,29,3.6206896551724137,M,,data,0.7825148407987047
4196,23,4.304347826086956,F,,data,0.62061521856449
4197,50,3.82,M,,data,1.3491635186184565
4198,47,3.851063829787234,F,,data,1.268213707501349
4199,49,3.979591836734694,M,,data,1.3221802482460874
4200,24,4.291666666666667,F,,data,0.6475984889368591
4201,23,3.652173913043478,M,,data,0.62061521856449
4202,145,3.924137931034483,M,,data,3.912574203993524
4203,240,4.4,M,,data,6.475984889368592
4204,46,3.5434782608695654,F,,data,1.24123043712898
4205,47,4.319148936170213,F,,data,1.268213707501349
4206,247,4.246963562753036,M,,data,6.664867781975175
4207,48,4.0625,F,,data,1.2951969778737182
4208,23,3.608695652173913,M,,data,0.62061521856449
4209,131,3.717557251908397,M,,data,3.534808418780356
4210,24,2.9583333333333335,M,,data,0.6475984889368591
4211,155,3.7096774193548385,M,,data,4.1824069077172155
4212,395,4.060759493670886,M,,data,10.658391797085807
4213,39,3.871794871794872,F,,data,1.0523475445223962
4214,289,4.003460207612457,M,,data,7.79816513761468
4215,27,4.074074074074074,M,,data,0.7285483000539665
4216,385,4.01038961038961,M,,data,10.388559093362115
4217,101,3.5544554455445545,M,,data,2.7253103076092824
4218,111,3.7837837837837838,M,,data,2.9951430113329733
4219,248,3.5201612903225805,M,,data,6.691851052347545
4220,89,4.146067415730337,M,,data,2.4015110631408527
4221,122,3.9508196721311477,F,,data,3.291958985429034
4222,163,3.3496932515337425,F,,data,4.398273070696169
4223,337,3.8724035608308607,F,,data,9.093362115488397
4224,129,3.6589147286821704,F,,data,3.4808418780356174
4225,37,3.7837837837837838,F,,data,0.9983810037776578
4226,1222,2.7013093289689034,M,,data,32.97355639503508
4227,23,3.652173913043478,M,,data,0.62061521856449
4228,63,3.634920634920635,M,,data,1.6999460334592553
4229,21,3.9523809523809526,M,,data,0.5666486778197518
4230,50,3.42,F,,data,1.3491635186184565
4231,52,3.826923076923077,F,,data,1.4031300593631948
4232,134,3.7611940298507465,M,,data,3.6157582298974638
4233,159,3.8867924528301887,F,,data,4.290339989206691
4234,126,3.7698412698412698,M,,data,3.3998920669185106
4235,51,4.098039215686274,F,,data,1.3761467889908259
4236,123,3.869918699186992,M,,data,3.3189422558014035
4237,819,3.4249084249084247,M,,data,22.09929843497032
4238,68,4.117647058823529,M,,data,1.834862385321101
4239,66,3.9393939393939394,M,,data,1.7808958445763627
4240,98,4.051020408163265,M,,data,2.6443604964921748
4241,131,3.8244274809160306,M,,data,3.534808418780356
4242,142,4.056338028169014,M,,data,3.831624392876417
4243,20,3.55,M,,data,0.5396654074473827
4244,92,3.630434782608696,M,,data,2.48246087425796
4245,36,3.7777777777777777,F,,data,0.9713977334052887
4246,76,3.1315789473684212,M,,data,2.0507285483000537
4247,85,3.764705882352941,M,,data,2.293577981651376
4248,103,3.233009708737864,F,,data,2.7792768483540202
4249,327,3.923547400611621,F,,data,8.823529411764707
4250,97,3.5670103092783507,M,,data,2.617377226119806
4251,105,3.257142857142857,F,,data,2.8332433890987585
4252,338,3.4171597633136095,M,,data,9.120345385860766
4253,24,4.416666666666667,M,,data,0.6475984889368591
4254,41,4.121951219512195,M,,data,1.1063140852671345
4255,27,3.8518518518518516,F,,data,0.7285483000539665
4256,139,3.2805755395683454,M,,data,3.7506745817593092
4257,400,3.715,M,,data,10.793308148947652
4258,21,3.6666666666666665,M,,data,0.5666486778197518
4259,324,3.1450617283950617,M,,data,8.742579600647598
4260,277,3.187725631768953,F,,data,7.474365893146249
4261,38,3.6578947368421053,F,,data,1.0253642741500268
4262,38,3.6578947368421053,M,,data,1.0253642741500268
4263,21,4.238095238095238,M,,data,0.5666486778197518
4264,209,3.8564593301435406,M,,data,5.6395035078251485
4265,69,3.246376811594203,M,,data,1.8618456556934702
4266,37,3.3783783783783785,M,,data,0.9983810037776578
4267,310,3.264516129032258,F,,data,8.364813815434431
4268,227,3.7709251101321586,M,,data,6.125202374527793
4269,24,3.4583333333333335,M,,data,0.6475984889368591
4270,526,2.994296577946768,M,,data,14.193200215866163
4271,113,3.4601769911504423,M,,data,3.049109552077712
4272,33,4.666666666666667,M,,data,0.8904479222881814
4273,153,2.8823529411764706,F,,data,4.128440366972478
4274,31,3.806451612903226,F,,data,0.8364813815434431
4275,82,3.7804878048780486,F,,data,2.212628170534269
4276,1743,4.134825014343087,M,,data,47.0318402590394
4277,36,3.9166666666666665,F,,data,0.9713977334052887
4278,490,3.373469387755102,M,,data,13.221802482460873
4279,88,3.534090909090909,M,,data,2.3745277927684834
4280,204,3.588235294117647,M,,data,5.5045871559633035
4281,29,3.586206896551724,M,,data,0.7825148407987047
4282,61,3.7868852459016393,F,,data,1.645979492714517
4283,156,2.7435897435897436,M,,data,4.209390178089585
4284,516,3.753875968992248,M,,data,13.92336751214247
4285,200,3.645,M,,data,5.396654074473826
4286,293,3.744027303754266,M,,data,7.906098219104156
4287,27,4.111111111111111,F,,data,0.7285483000539665
4288,154,3.8701298701298703,M,,data,4.155423637344846
4289,57,4.052631578947368,M,,data,1.5380464112250405
4290,211,3.5450236966824646,M,,data,5.693470048569886
4291,96,3.2291666666666665,M,,data,2.5903939557474365
4292,42,4.357142857142857,F,,data,1.1332973556395036
4293,157,3.1847133757961785,M,,data,4.236373448461954
4294,40,2.225,M,,data,1.0793308148947653
4295,62,3.693548387096774,M,,data,1.6729627630868862
4296,47,4.276595744680851,M,,data,1.268213707501349
4297,285,4.252631578947368,F,,data,7.690232056125203
4298,100,4.1,F,,data,2.698327037236913
4299,40,3.325,F,,data,1.0793308148947653
4300,41,4.170731707317073,M,,data,1.1063140852671345
4301,246,3.8821138211382116,M,,data,6.637884511602807
4302,374,3.6737967914438503,M,,data,10.091743119266056
4303,25,4.2,M,,data,0.6745817593092283
4304,686,3.7244897959183674,F,,data,18.510523475445222
4305,91,3.6483516483516483,M,,data,2.455477603885591
