inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access
1715,195,"(96.0, 208.0]",3.476923076923077,"(3.444, 3.735]",,data,5.26173772261198
1716,424,"(208.0, 2314.0]",3.8160377358490565,"(3.735, 4.0]",,data,11.440906637884511
1717,32,"(19.999, 44.0]",4.46875,"(4.0, 4.963]",,data,0.8634646519158122
1718,26,"(19.999, 44.0]",2.769230769230769,"(1.014, 3.444]",,data,0.7015650296815974
1719,46,"(44.0, 96.0]",4.021739130434782,"(4.0, 4.963]",,data,1.24123043712898
1720,115,"(96.0, 208.0]",2.365217391304348,"(1.014, 3.444]",,data,3.1030760928224503
1721,206,"(96.0, 208.0]",4.242718446601942,"(4.0, 4.963]",,data,5.5585536967080404
1722,146,"(96.0, 208.0]",3.671232876712329,"(3.444, 3.735]",,data,3.939557474365893
1723,159,"(96.0, 208.0]",4.10062893081761,"(4.0, 4.963]",,data,4.290339989206691
1724,36,"(19.999, 44.0]",3.75,"(3.735, 4.0]",,data,0.9713977334052887
1725,382,"(208.0, 2314.0]",2.350785340314136,"(1.014, 3.444]",,data,10.307609282245007
1726,514,"(208.0, 2314.0]",4.035019455252918,"(4.0, 4.963]",,data,13.869400971397733
1727,47,"(44.0, 96.0]",4.212765957446808,"(4.0, 4.963]",,data,1.268213707501349
1728,58,"(44.0, 96.0]",3.086206896551724,"(1.014, 3.444]",,data,1.5650296815974094
1729,24,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,data,0.6475984889368591
1730,68,"(44.0, 96.0]",3.3970588235294117,"(1.014, 3.444]",,data,1.834862385321101
1731,34,"(19.999, 44.0]",4.470588235294118,"(4.0, 4.963]",,data,0.9174311926605505
1732,839,"(208.0, 2314.0]",3.5280095351609058,"(3.444, 3.735]",,data,22.6389638424177
1733,74,"(44.0, 96.0]",4.27027027027027,"(4.0, 4.963]",,data,1.9967620075553156
1734,77,"(44.0, 96.0]",3.2337662337662336,"(1.014, 3.444]",,data,2.077711818672423
1735,195,"(96.0, 208.0]",3.235897435897436,"(1.014, 3.444]",,data,5.26173772261198
1736,775,"(208.0, 2314.0]",3.410322580645161,"(1.014, 3.444]",,data,20.912034538586077
1737,67,"(44.0, 96.0]",3.7313432835820897,"(3.444, 3.735]",,data,1.8078791149487319
1738,78,"(44.0, 96.0]",3.769230769230769,"(3.735, 4.0]",,data,2.1046950890447924
1739,66,"(44.0, 96.0]",4.0,"(3.735, 4.0]",,data,1.7808958445763627
1740,660,"(208.0, 2314.0]",3.9757575757575756,"(3.735, 4.0]",,data,17.808958445763626
1741,47,"(44.0, 96.0]",3.617021276595745,"(3.444, 3.735]",,data,1.268213707501349
1742,95,"(44.0, 96.0]",3.968421052631579,"(3.735, 4.0]",,data,2.5634106853750676
1743,140,"(96.0, 208.0]",4.064285714285714,"(4.0, 4.963]",,data,3.7776578521316786
1744,70,"(44.0, 96.0]",3.7142857142857144,"(3.444, 3.735]",,data,1.8888289260658393
1745,326,"(208.0, 2314.0]",4.404907975460123,"(4.0, 4.963]",,data,8.796546141392337
1746,108,"(96.0, 208.0]",2.138888888888889,"(1.014, 3.444]",,data,2.914193200215866
1747,589,"(208.0, 2314.0]",3.4906621392190154,"(3.444, 3.735]",,data,15.893146249325419
1748,562,"(208.0, 2314.0]",2.9181494661921707,"(1.014, 3.444]",,data,15.164597949271453
1749,73,"(44.0, 96.0]",2.9726027397260273,"(1.014, 3.444]",,data,1.9697787371829465
1750,21,"(19.999, 44.0]",4.428571428571429,"(4.0, 4.963]",,data,0.5666486778197518
1751,434,"(208.0, 2314.0]",3.834101382488479,"(3.735, 4.0]",,data,11.710739341608203
1752,284,"(208.0, 2314.0]",3.936619718309859,"(3.735, 4.0]",,data,7.663248785752834
1753,29,"(19.999, 44.0]",3.0,"(1.014, 3.444]",,data,0.7825148407987047
1754,368,"(208.0, 2314.0]",3.5706521739130435,"(3.444, 3.735]",,data,9.92984349703184
1755,49,"(44.0, 96.0]",3.204081632653061,"(1.014, 3.444]",,data,1.3221802482460874
1756,385,"(208.0, 2314.0]",3.690909090909091,"(3.444, 3.735]",,data,10.388559093362115
1757,430,"(208.0, 2314.0]",3.9465116279069767,"(3.735, 4.0]",,data,11.602806260118728
1758,254,"(208.0, 2314.0]",3.720472440944882,"(3.444, 3.735]",,data,6.853750674581758
1759,66,"(44.0, 96.0]",3.803030303030303,"(3.735, 4.0]",,data,1.7808958445763627
1760,113,"(96.0, 208.0]",2.15929203539823,"(1.014, 3.444]",,data,3.049109552077712
1761,74,"(44.0, 96.0]",3.8513513513513513,"(3.735, 4.0]",,data,1.9967620075553156
1762,26,"(19.999, 44.0]",3.769230769230769,"(3.735, 4.0]",,data,0.7015650296815974
1763,613,"(208.0, 2314.0]",4.091353996737357,"(4.0, 4.963]",,data,16.540744738262276
1764,106,"(96.0, 208.0]",3.981132075471698,"(3.735, 4.0]",,data,2.860226659471128
1765,26,"(19.999, 44.0]",3.230769230769231,"(1.014, 3.444]",,data,0.7015650296815974
1766,306,"(208.0, 2314.0]",3.5751633986928106,"(3.444, 3.735]",,data,8.256880733944955
1767,142,"(96.0, 208.0]",3.4859154929577465,"(3.444, 3.735]",,data,3.831624392876417
1768,73,"(44.0, 96.0]",2.7534246575342465,"(1.014, 3.444]",,data,1.9697787371829465
1769,89,"(44.0, 96.0]",3.269662921348315,"(1.014, 3.444]",,data,2.4015110631408527
1770,24,"(19.999, 44.0]",4.333333333333333,"(4.0, 4.963]",,data,0.6475984889368591
1771,34,"(19.999, 44.0]",3.3823529411764706,"(1.014, 3.444]",,data,0.9174311926605505
1772,61,"(44.0, 96.0]",3.7704918032786887,"(3.735, 4.0]",,data,1.645979492714517
1773,40,"(19.999, 44.0]",3.275,"(1.014, 3.444]",,data,1.0793308148947653
1774,155,"(96.0, 208.0]",3.7225806451612904,"(3.444, 3.735]",,data,4.1824069077172155
1775,422,"(208.0, 2314.0]",3.2748815165876777,"(1.014, 3.444]",,data,11.386940097139773
1776,55,"(44.0, 96.0]",3.890909090909091,"(3.735, 4.0]",,data,1.4840798704803022
1777,546,"(208.0, 2314.0]",3.54029304029304,"(3.444, 3.735]",,data,14.732865623313545
1778,149,"(96.0, 208.0]",3.295302013422819,"(1.014, 3.444]",,data,4.020507285483001
1779,616,"(208.0, 2314.0]",2.9626623376623376,"(1.014, 3.444]",,data,16.621694549379384
1780,106,"(96.0, 208.0]",3.4150943396226414,"(1.014, 3.444]",,data,2.860226659471128
1781,38,"(19.999, 44.0]",3.5789473684210527,"(3.444, 3.735]",,data,1.0253642741500268
1782,21,"(19.999, 44.0]",3.5714285714285716,"(3.444, 3.735]",,data,0.5666486778197518
1783,52,"(44.0, 96.0]",2.980769230769231,"(1.014, 3.444]",,data,1.4031300593631948
1784,54,"(44.0, 96.0]",3.0555555555555554,"(1.014, 3.444]",,data,1.457096600107933
1785,53,"(44.0, 96.0]",4.018867924528302,"(4.0, 4.963]",,data,1.430113329735564
1786,28,"(19.999, 44.0]",3.3214285714285716,"(1.014, 3.444]",,data,0.7555315704263357
1787,32,"(19.999, 44.0]",3.84375,"(3.735, 4.0]",,data,0.8634646519158122
1788,58,"(44.0, 96.0]",4.172413793103448,"(4.0, 4.963]",,data,1.5650296815974094
1789,339,"(208.0, 2314.0]",3.8731563421828907,"(3.735, 4.0]",,data,9.147328656233135
1790,145,"(96.0, 208.0]",3.586206896551724,"(3.444, 3.735]",,data,3.912574203993524
1791,39,"(19.999, 44.0]",3.871794871794872,"(3.735, 4.0]",,data,1.0523475445223962
1792,287,"(208.0, 2314.0]",3.4006968641114983,"(1.014, 3.444]",,data,7.74419859686994
1793,453,"(208.0, 2314.0]",2.4282560706401766,"(1.014, 3.444]",,data,12.223421478683216
1794,25,"(19.999, 44.0]",4.32,"(4.0, 4.963]",,data,0.6745817593092283
1795,176,"(96.0, 208.0]",3.9886363636363638,"(3.735, 4.0]",,data,4.749055585536967
1796,175,"(96.0, 208.0]",4.177142857142857,"(4.0, 4.963]",,data,4.722072315164598
1797,67,"(44.0, 96.0]",3.5970149253731343,"(3.444, 3.735]",,data,1.8078791149487319
1798,91,"(44.0, 96.0]",3.5164835164835164,"(3.444, 3.735]",,data,2.455477603885591
1799,252,"(208.0, 2314.0]",3.615079365079365,"(3.444, 3.735]",,data,6.799784133837021
1800,21,"(19.999, 44.0]",3.9523809523809526,"(3.735, 4.0]",,data,0.5666486778197518
1801,211,"(208.0, 2314.0]",4.033175355450237,"(4.0, 4.963]",,data,5.693470048569886
1802,284,"(208.0, 2314.0]",3.433098591549296,"(1.014, 3.444]",,data,7.663248785752834
1803,116,"(96.0, 208.0]",3.4051724137931036,"(1.014, 3.444]",,data,3.130059363194819
1804,174,"(96.0, 208.0]",4.086206896551724,"(4.0, 4.963]",,data,4.695089044792229
1805,214,"(208.0, 2314.0]",4.233644859813084,"(4.0, 4.963]",,data,5.774419859686994
1806,202,"(96.0, 208.0]",3.6435643564356437,"(3.444, 3.735]",,data,5.450620615218565
1807,31,"(19.999, 44.0]",3.4193548387096775,"(1.014, 3.444]",,data,0.8364813815434431
1808,56,"(44.0, 96.0]",3.142857142857143,"(1.014, 3.444]",,data,1.5110631408526713
1809,40,"(19.999, 44.0]",3.775,"(3.735, 4.0]",,data,1.0793308148947653
1810,30,"(19.999, 44.0]",3.9,"(3.735, 4.0]",,data,0.809498111171074
1811,698,"(208.0, 2314.0]",3.7765042979942693,"(3.735, 4.0]",,data,18.834322719913654
1812,22,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,data,0.5936319481921208
1813,49,"(44.0, 96.0]",3.63265306122449,"(3.444, 3.735]",,data,1.3221802482460874
1814,39,"(19.999, 44.0]",3.7948717948717947,"(3.735, 4.0]",,data,1.0523475445223962
1815,62,"(44.0, 96.0]",4.096774193548387,"(4.0, 4.963]",,data,1.6729627630868862
1816,123,"(96.0, 208.0]",3.016260162601626,"(1.014, 3.444]",,data,3.3189422558014035
1817,43,"(19.999, 44.0]",3.6511627906976742,"(3.444, 3.735]",,data,1.1602806260118728
1818,116,"(96.0, 208.0]",3.7327586206896552,"(3.444, 3.735]",,data,3.130059363194819
1819,317,"(208.0, 2314.0]",3.684542586750789,"(3.444, 3.735]",,data,8.553696708041015
1820,27,"(19.999, 44.0]",4.037037037037037,"(4.0, 4.963]",,data,0.7285483000539665
1821,67,"(44.0, 96.0]",3.8507462686567164,"(3.735, 4.0]",,data,1.8078791149487319
1822,28,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,data,0.7555315704263357
1823,159,"(96.0, 208.0]",3.3647798742138364,"(1.014, 3.444]",,data,4.290339989206691
1824,151,"(96.0, 208.0]",3.5165562913907285,"(3.444, 3.735]",,data,4.074473826227739
1825,57,"(44.0, 96.0]",3.5964912280701755,"(3.444, 3.735]",,data,1.5380464112250405
1826,49,"(44.0, 96.0]",3.5918367346938775,"(3.444, 3.735]",,data,1.3221802482460874
1827,143,"(96.0, 208.0]",3.370629370629371,"(1.014, 3.444]",,data,3.858607663248786
1828,30,"(19.999, 44.0]",3.3333333333333335,"(1.014, 3.444]",,data,0.809498111171074
1829,30,"(19.999, 44.0]",4.1,"(4.0, 4.963]",,data,0.809498111171074
1830,111,"(96.0, 208.0]",3.5135135135135136,"(3.444, 3.735]",,data,2.9951430113329733
1831,44,"(19.999, 44.0]",3.9318181818181817,"(3.735, 4.0]",,data,1.1872638963842417
1832,100,"(96.0, 208.0]",3.31,"(1.014, 3.444]",,data,2.698327037236913
1833,65,"(44.0, 96.0]",4.092307692307692,"(4.0, 4.963]",,data,1.7539125742039936
1834,770,"(208.0, 2314.0]",4.114285714285714,"(4.0, 4.963]",,data,20.77711818672423
1835,416,"(208.0, 2314.0]",4.168269230769231,"(4.0, 4.963]",,data,11.225040474905558
1836,782,"(208.0, 2314.0]",3.501278772378517,"(3.444, 3.735]",,data,21.100917431192663
1837,27,"(19.999, 44.0]",3.074074074074074,"(1.014, 3.444]",,data,0.7285483000539665
1838,87,"(44.0, 96.0]",3.9770114942528734,"(3.735, 4.0]",,data,2.3475445223961144
1839,24,"(19.999, 44.0]",3.9166666666666665,"(3.735, 4.0]",,data,0.6475984889368591
1840,227,"(208.0, 2314.0]",2.7180616740088106,"(1.014, 3.444]",,data,6.125202374527793
1841,465,"(208.0, 2314.0]",4.129032258064516,"(4.0, 4.963]",,data,12.547220723151645
1842,119,"(96.0, 208.0]",3.689075630252101,"(3.444, 3.735]",,data,3.211009174311927
1843,20,"(19.999, 44.0]",3.65,"(3.444, 3.735]",,data,0.5396654074473827
1844,220,"(208.0, 2314.0]",3.213636363636364,"(1.014, 3.444]",,data,5.936319481921209
1845,61,"(44.0, 96.0]",4.032786885245901,"(4.0, 4.963]",,data,1.645979492714517
1846,41,"(19.999, 44.0]",4.317073170731708,"(4.0, 4.963]",,data,1.1063140852671345
1847,22,"(19.999, 44.0]",3.772727272727273,"(3.735, 4.0]",,data,0.5936319481921208
1848,24,"(19.999, 44.0]",3.7083333333333335,"(3.444, 3.735]",,data,0.6475984889368591
1849,77,"(44.0, 96.0]",3.844155844155844,"(3.735, 4.0]",,data,2.077711818672423
1850,504,"(208.0, 2314.0]",2.6984126984126986,"(1.014, 3.444]",,data,13.599568267674043
1851,54,"(44.0, 96.0]",3.5185185185185186,"(3.444, 3.735]",,data,1.457096600107933
1852,157,"(96.0, 208.0]",4.1210191082802545,"(4.0, 4.963]",,data,4.236373448461954
1853,246,"(208.0, 2314.0]",2.817073170731707,"(1.014, 3.444]",,data,6.637884511602807
1854,83,"(44.0, 96.0]",3.144578313253012,"(1.014, 3.444]",,data,2.239611440906638
1855,134,"(96.0, 208.0]",4.6940298507462686,"(4.0, 4.963]",,data,3.6157582298974638
1856,41,"(19.999, 44.0]",4.2682926829268295,"(4.0, 4.963]",,data,1.1063140852671345
1857,98,"(96.0, 208.0]",3.9591836734693877,"(3.735, 4.0]",,data,2.6443604964921748
1858,46,"(44.0, 96.0]",3.5652173913043477,"(3.444, 3.735]",,data,1.24123043712898
1859,293,"(208.0, 2314.0]",3.310580204778157,"(1.014, 3.444]",,data,7.906098219104156
1860,460,"(208.0, 2314.0]",3.3369565217391304,"(1.014, 3.444]",,data,12.412304371289801
1861,35,"(19.999, 44.0]",4.4,"(4.0, 4.963]",,data,0.9444144630329196
1862,104,"(96.0, 208.0]",4.5,"(4.0, 4.963]",,data,2.8062601187263896
1863,23,"(19.999, 44.0]",3.3043478260869565,"(1.014, 3.444]",,data,0.62061521856449
1864,334,"(208.0, 2314.0]",3.5808383233532934,"(3.444, 3.735]",,data,9.01241230437129
1865,139,"(96.0, 208.0]",4.093525179856115,"(4.0, 4.963]",,data,3.7506745817593092
1866,54,"(44.0, 96.0]",2.962962962962963,"(1.014, 3.444]",,data,1.457096600107933
1867,54,"(44.0, 96.0]",3.6296296296296298,"(3.444, 3.735]",,data,1.457096600107933
1868,48,"(44.0, 96.0]",3.9166666666666665,"(3.735, 4.0]",,data,1.2951969778737182
1869,158,"(96.0, 208.0]",3.7974683544303796,"(3.735, 4.0]",,data,4.263356718834323
1870,117,"(96.0, 208.0]",3.7264957264957266,"(3.444, 3.735]",,data,3.1570426335671886
1871,33,"(19.999, 44.0]",3.8181818181818183,"(3.735, 4.0]",,data,0.8904479222881814
1872,198,"(96.0, 208.0]",3.48989898989899,"(3.444, 3.735]",,data,5.342687533729088
1873,64,"(44.0, 96.0]",3.59375,"(3.444, 3.735]",,data,1.7269293038316245
1874,338,"(208.0, 2314.0]",3.6153846153846154,"(3.444, 3.735]",,data,9.120345385860766
1875,33,"(19.999, 44.0]",3.4545454545454546,"(3.444, 3.735]",,data,0.8904479222881814
1876,147,"(96.0, 208.0]",3.129251700680272,"(1.014, 3.444]",,data,3.9665407447382623
1877,83,"(44.0, 96.0]",3.6506024096385543,"(3.444, 3.735]",,data,2.239611440906638
1878,263,"(208.0, 2314.0]",3.931558935361217,"(3.735, 4.0]",,data,7.096600107933082
1879,955,"(208.0, 2314.0]",3.344502617801047,"(1.014, 3.444]",,data,25.76902320561252
1880,57,"(44.0, 96.0]",4.333333333333333,"(4.0, 4.963]",,data,1.5380464112250405
1881,223,"(208.0, 2314.0]",3.780269058295964,"(3.735, 4.0]",,data,6.017269293038316
1882,435,"(208.0, 2314.0]",3.331034482758621,"(1.014, 3.444]",,data,11.737722611980573
1883,707,"(208.0, 2314.0]",3.867043847241867,"(3.735, 4.0]",,data,19.077172153264975
1884,57,"(44.0, 96.0]",4.157894736842105,"(4.0, 4.963]",,data,1.5380464112250405
1885,26,"(19.999, 44.0]",3.923076923076923,"(3.735, 4.0]",,data,0.7015650296815974
1886,125,"(96.0, 208.0]",3.384,"(1.014, 3.444]",,data,3.3729087965461417
1887,34,"(19.999, 44.0]",3.6176470588235294,"(3.444, 3.735]",,data,0.9174311926605505
1888,624,"(208.0, 2314.0]",3.269230769230769,"(1.014, 3.444]",,data,16.83756071235834
1889,202,"(96.0, 208.0]",3.51980198019802,"(3.444, 3.735]",,data,5.450620615218565
1890,279,"(208.0, 2314.0]",3.5483870967741935,"(3.444, 3.735]",,data,7.528332433890987
1891,22,"(19.999, 44.0]",4.2727272727272725,"(4.0, 4.963]",,data,0.5936319481921208
1892,28,"(19.999, 44.0]",3.75,"(3.735, 4.0]",,data,0.7555315704263357
1893,172,"(96.0, 208.0]",4.244186046511628,"(4.0, 4.963]",,data,4.641122504047491
1894,86,"(44.0, 96.0]",4.034883720930233,"(4.0, 4.963]",,data,2.3205612520237455
1895,207,"(96.0, 208.0]",4.14975845410628,"(4.0, 4.963]",,data,5.58553696708041
1896,657,"(208.0, 2314.0]",3.710806697108067,"(3.444, 3.735]",,data,17.72800863464652
1897,26,"(19.999, 44.0]",3.923076923076923,"(3.735, 4.0]",,data,0.7015650296815974
1898,756,"(208.0, 2314.0]",3.7923280423280423,"(3.735, 4.0]",,data,20.399352401511063
1899,40,"(19.999, 44.0]",3.675,"(3.444, 3.735]",,data,1.0793308148947653
1900,150,"(96.0, 208.0]",4.173333333333333,"(4.0, 4.963]",,data,4.0474905558553695
1901,258,"(208.0, 2314.0]",3.647286821705426,"(3.444, 3.735]",,data,6.961683756071235
1902,197,"(96.0, 208.0]",4.020304568527918,"(4.0, 4.963]",,data,5.315704263356719
1903,352,"(208.0, 2314.0]",3.2670454545454546,"(1.014, 3.444]",,data,9.498111171073933
1904,47,"(44.0, 96.0]",4.1063829787234045,"(4.0, 4.963]",,data,1.268213707501349
1905,26,"(19.999, 44.0]",3.6538461538461537,"(3.444, 3.735]",,data,0.7015650296815974
1906,24,"(19.999, 44.0]",3.8333333333333335,"(3.735, 4.0]",,data,0.6475984889368591
1907,208,"(96.0, 208.0]",3.1826923076923075,"(1.014, 3.444]",,data,5.612520237452779
1908,57,"(44.0, 96.0]",3.526315789473684,"(3.444, 3.735]",,data,1.5380464112250405
1909,53,"(44.0, 96.0]",3.641509433962264,"(3.444, 3.735]",,data,1.430113329735564
1910,31,"(19.999, 44.0]",3.5483870967741935,"(3.444, 3.735]",,data,0.8364813815434431
1911,947,"(208.0, 2314.0]",2.487856388595565,"(1.014, 3.444]",,data,25.55315704263357
1912,44,"(19.999, 44.0]",4.295454545454546,"(4.0, 4.963]",,data,1.1872638963842417
1913,23,"(19.999, 44.0]",3.739130434782609,"(3.735, 4.0]",,data,0.62061521856449
1914,38,"(19.999, 44.0]",3.6052631578947367,"(3.444, 3.735]",,data,1.0253642741500268
1915,391,"(208.0, 2314.0]",3.9437340153452687,"(3.735, 4.0]",,data,10.550458715596331
1916,97,"(96.0, 208.0]",3.8969072164948453,"(3.735, 4.0]",,data,2.617377226119806
1917,23,"(19.999, 44.0]",3.0,"(1.014, 3.444]",,data,0.62061521856449
1918,55,"(44.0, 96.0]",3.5636363636363635,"(3.444, 3.735]",,data,1.4840798704803022
1919,601,"(208.0, 2314.0]",3.3860232945091515,"(1.014, 3.444]",,data,16.216945493793848
1920,85,"(44.0, 96.0]",3.2588235294117647,"(1.014, 3.444]",,data,2.293577981651376
1921,429,"(208.0, 2314.0]",3.456876456876457,"(3.444, 3.735]",,data,11.575822989746356
1922,58,"(44.0, 96.0]",3.2758620689655173,"(1.014, 3.444]",,data,1.5650296815974094
1923,86,"(44.0, 96.0]",3.1511627906976742,"(1.014, 3.444]",,data,2.3205612520237455
1924,305,"(208.0, 2314.0]",3.6459016393442623,"(3.444, 3.735]",,data,8.229897463572584
1925,585,"(208.0, 2314.0]",4.085470085470085,"(4.0, 4.963]",,data,15.785213167835943
1926,22,"(19.999, 44.0]",3.9545454545454546,"(3.735, 4.0]",,data,0.5936319481921208
1927,212,"(208.0, 2314.0]",3.839622641509434,"(3.735, 4.0]",,data,5.720453318942256
1928,27,"(19.999, 44.0]",3.5555555555555554,"(3.444, 3.735]",,data,0.7285483000539665
1929,324,"(208.0, 2314.0]",3.1666666666666665,"(1.014, 3.444]",,data,8.742579600647598
1930,86,"(44.0, 96.0]",3.616279069767442,"(3.444, 3.735]",,data,2.3205612520237455
1931,78,"(44.0, 96.0]",3.6666666666666665,"(3.444, 3.735]",,data,2.1046950890447924
1932,30,"(19.999, 44.0]",3.466666666666667,"(3.444, 3.735]",,data,0.809498111171074
1933,59,"(44.0, 96.0]",3.0847457627118646,"(1.014, 3.444]",,data,1.5920129519697785
1934,58,"(44.0, 96.0]",3.4827586206896552,"(3.444, 3.735]",,data,1.5650296815974094
1935,28,"(19.999, 44.0]",3.7142857142857144,"(3.444, 3.735]",,data,0.7555315704263357
1936,295,"(208.0, 2314.0]",3.183050847457627,"(1.014, 3.444]",,data,7.960064759848893
1937,175,"(96.0, 208.0]",3.1314285714285712,"(1.014, 3.444]",,data,4.722072315164598
1938,221,"(208.0, 2314.0]",3.7782805429864252,"(3.735, 4.0]",,data,5.963302752293578
1939,64,"(44.0, 96.0]",4.671875,"(4.0, 4.963]",,data,1.7269293038316245
1940,1595,"(208.0, 2314.0]",3.0545454545454547,"(1.014, 3.444]",,data,43.03831624392876
1941,59,"(44.0, 96.0]",2.864406779661017,"(1.014, 3.444]",,data,1.5920129519697785
1942,680,"(208.0, 2314.0]",3.6205882352941177,"(3.444, 3.735]",,data,18.34862385321101
1943,68,"(44.0, 96.0]",3.911764705882353,"(3.735, 4.0]",,data,1.834862385321101
1944,73,"(44.0, 96.0]",2.7945205479452055,"(1.014, 3.444]",,data,1.9697787371829465
1945,78,"(44.0, 96.0]",3.858974358974359,"(3.735, 4.0]",,data,2.1046950890447924
1946,147,"(96.0, 208.0]",3.9523809523809526,"(3.735, 4.0]",,data,3.9665407447382623
1947,174,"(96.0, 208.0]",3.1091954022988504,"(1.014, 3.444]",,data,4.695089044792229
1948,102,"(96.0, 208.0]",4.176470588235294,"(4.0, 4.963]",,data,2.7522935779816518
1949,137,"(96.0, 208.0]",3.5182481751824817,"(3.444, 3.735]",,data,3.696708041014571
1950,128,"(96.0, 208.0]",3.015625,"(1.014, 3.444]",,data,3.453858607663249
1951,251,"(208.0, 2314.0]",3.49003984063745,"(3.444, 3.735]",,data,6.772800863464652
1952,34,"(19.999, 44.0]",3.7941176470588234,"(3.735, 4.0]",,data,0.9174311926605505
1953,151,"(96.0, 208.0]",3.933774834437086,"(3.735, 4.0]",,data,4.074473826227739
1954,40,"(19.999, 44.0]",3.55,"(3.444, 3.735]",,data,1.0793308148947653
1955,65,"(44.0, 96.0]",3.123076923076923,"(1.014, 3.444]",,data,1.7539125742039936
1956,50,"(44.0, 96.0]",3.94,"(3.735, 4.0]",,data,1.3491635186184565
1957,852,"(208.0, 2314.0]",3.2746478873239435,"(1.014, 3.444]",,data,22.9897463572585
1958,61,"(44.0, 96.0]",4.508196721311475,"(4.0, 4.963]",,data,1.645979492714517
1959,215,"(208.0, 2314.0]",3.8651162790697673,"(3.735, 4.0]",,data,5.801403130059364
1960,89,"(44.0, 96.0]",3.550561797752809,"(3.444, 3.735]",,data,2.4015110631408527
1961,533,"(208.0, 2314.0]",2.6679174484052535,"(1.014, 3.444]",,data,14.382083108472745
1962,83,"(44.0, 96.0]",4.180722891566265,"(4.0, 4.963]",,data,2.239611440906638
1963,22,"(19.999, 44.0]",3.6363636363636362,"(3.444, 3.735]",,data,0.5936319481921208
1964,64,"(44.0, 96.0]",3.125,"(1.014, 3.444]",,data,1.7269293038316245
1965,44,"(19.999, 44.0]",4.363636363636363,"(4.0, 4.963]",,data,1.1872638963842417
1966,24,"(19.999, 44.0]",3.5416666666666665,"(3.444, 3.735]",,data,0.6475984889368591
1967,444,"(208.0, 2314.0]",2.7612612612612613,"(1.014, 3.444]",,data,11.980572045331893
1968,517,"(208.0, 2314.0]",3.816247582205029,"(3.735, 4.0]",,data,13.950350782514843
1969,52,"(44.0, 96.0]",3.576923076923077,"(3.444, 3.735]",,data,1.4031300593631948
1970,33,"(19.999, 44.0]",4.2727272727272725,"(4.0, 4.963]",,data,0.8904479222881814
1971,83,"(44.0, 96.0]",4.409638554216867,"(4.0, 4.963]",,data,2.239611440906638
1972,38,"(19.999, 44.0]",3.8421052631578947,"(3.735, 4.0]",,data,1.0253642741500268
1973,518,"(208.0, 2314.0]",3.7644787644787643,"(3.735, 4.0]",,data,13.97733405288721
